key_id,goal_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,player_id,family_name,given_name,shirt_number,player_team_id,player_team_name,player_team_code,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty,minute_total
3294,G-3294,WC-2018,M-2018-55,Sweden vs Switzerland,2018-07-03,round of 16,T-74,Sweden,SWE,1,0,P-04686,Forsberg,Emil,10,T-74,Sweden,SWE,66',66,0,second half,False,False,66
3295,G-3295,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-28,England,ENG,0,1,P-58924,Kane,Harry,9,T-28,England,ENG,57',57,0,second half,False,True,57
3296,G-3296,WC-2018,M-2018-56,Colombia vs England,2018-07-03,round of 16,T-16,Colombia,COL,1,0,P-43196,Mina,Yerry,13,T-16,Colombia,COL,90'+3',90,3,"second half, stoppage time",False,False,93
3297,G-3297,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-30,France,FRA,0,1,P-42326,Varane,Raphaël,4,T-30,France,FRA,40',40,0,first half,False,False,40
3298,G-3298,WC-2018,M-2018-57,Uruguay vs France,2018-07-06,quarter-finals,T-30,France,FRA,0,1,P-90908,Griezmann,Antoine,7,T-30,France,FRA,61',61,0,second half,False,False,61
3299,G-3299,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-06,Belgium,BEL,0,1,P-41758,Fernandinho,not applicable,17,T-09,Brazil,BRA,13',13,0,first half,True,False,13
3300,G-3300,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-06,Belgium,BEL,0,1,P-48955,De Bruyne,Kevin,7,T-06,Belgium,BEL,31',31,0,first half,False,False,31
3301,G-3301,WC-2018,M-2018-58,Brazil vs Belgium,2018-07-06,quarter-finals,T-09,Brazil,BRA,1,0,P-49997,Augusto,Renato,8,T-09,Brazil,BRA,76',76,0,second half,False,False,76
3302,G-3302,WC-2018,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,T-28,England,ENG,0,1,P-02465,Maguire,Harry,6,T-28,England,ENG,30',30,0,first half,False,False,30
3303,G-3303,WC-2018,M-2018-59,Sweden vs England,2018-07-07,quarter-finals,T-28,England,ENG,0,1,P-83363,Alli,Dele,20,T-28,England,ENG,59',59,0,second half,False,False,59
3304,G-3304,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-62,Russia,RUS,1,0,P-43675,Cheryshev,Denis,6,T-62,Russia,RUS,31',31,0,first half,False,False,31
3305,G-3305,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,HRV,0,1,P-65182,Kramarić,Andrej,9,T-18,Croatia,HRV,39',39,0,first half,False,False,39
3306,G-3306,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-18,Croatia,HRV,0,1,P-91294,Vida,Domagoj,21,T-18,Croatia,HRV,101',101,0,"extra time, first half",False,False,101
3307,G-3307,WC-2018,M-2018-60,Russia vs Croatia,2018-07-07,quarter-finals,T-62,Russia,RUS,1,0,P-17872,Fernandes,Mário,2,T-62,Russia,RUS,115',115,0,"extra time, second half",False,False,115
3308,G-3308,WC-2018,M-2018-61,France vs Belgium,2018-07-10,semi-finals,T-30,France,FRA,1,0,P-67297,Umtiti,Samuel,5,T-30,France,FRA,51',51,0,second half,False,False,51
3309,G-3309,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-28,England,ENG,0,1,P-25937,Trippier,Kieran,12,T-28,England,ENG,5',5,0,first half,False,False,5
3310,G-3310,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-18,Croatia,HRV,1,0,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,68',68,0,second half,False,False,68
3311,G-3311,WC-2018,M-2018-62,Croatia vs England,2018-07-11,semi-finals,T-18,Croatia,HRV,1,0,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,109',109,0,"extra time, second half",False,False,109
3312,G-3312,WC-2018,M-2018-63,Belgium vs England,2018-07-14,third-place match,T-06,Belgium,BEL,1,0,P-22930,Meunier,Thomas,15,T-06,Belgium,BEL,4',4,0,first half,False,False,4
3313,G-3313,WC-2018,M-2018-63,Belgium vs England,2018-07-14,third-place match,T-06,Belgium,BEL,1,0,P-72011,Hazard,Eden,10,T-06,Belgium,BEL,82',82,0,second half,False,False,82
3314,G-3314,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,FRA,1,0,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,18',18,0,first half,True,False,18
3315,G-3315,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-18,Croatia,HRV,0,1,P-93884,Perišić,Ivan,4,T-18,Croatia,HRV,28',28,0,first half,False,False,28
3316,G-3316,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,FRA,1,0,P-90908,Griezmann,Antoine,7,T-30,France,FRA,38',38,0,first half,False,True,38
3317,G-3317,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,FRA,1,0,P-17509,Pogba,Paul,6,T-30,France,FRA,59',59,0,second half,False,False,59
3318,G-3318,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,65',65,0,second half,False,False,65
3319,G-3319,WC-2018,M-2018-64,France vs Croatia,2018-07-15,final,T-18,Croatia,HRV,0,1,P-25745,Mandžukić,Mario,17,T-18,Croatia,HRV,69',69,0,second half,False,False,69
3466,G-3466,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,16',16,0,first half,False,True,16
3467,G-3467,WC-2022,M-2022-01,Qatar vs Ecuador,2022-11-20,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,31',31,0,first half,False,False,31
3468,G-3468,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-15674,Bellingham,Jude,22,T-28,England,ENG,35',35,0,first half,False,False,35
3469,G-3469,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-76842,Saka,Bukayo,17,T-28,England,ENG,43',43,0,first half,False,False,43
3470,G-3470,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-21553,Sterling,Raheem,10,T-28,England,ENG,45'+1',45,1,"first half, stoppage time",False,False,46
3471,G-3471,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-76842,Saka,Bukayo,17,T-28,England,ENG,62',62,0,second half,False,False,62
3472,G-3472,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-38,IR Iran,IRN,0,1,P-85860,Taremi,Mehdi,9,T-38,IR Iran,IRN,65',65,0,second half,False,False,65
3473,G-3473,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-59837,Rashford,Marcus,11,T-28,England,ENG,71',71,0,second half,False,False,71
3474,G-3474,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-28,England,ENG,1,0,P-21153,Grealish,Jack,7,T-28,England,ENG,90',90,0,second half,False,False,90
3475,G-3475,WC-2022,M-2022-02,England vs Iran,2022-11-21,group stage,T-38,IR Iran,IRN,0,1,P-85860,Taremi,Mehdi,9,T-38,IR Iran,IRN,90'+13',90,13,"second half, stoppage time",False,True,103
3476,G-3476,WC-2022,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,T-48,Netherlands,NLD,0,1,P-28911,Gakpo,Cody,8,T-48,Netherlands,NLD,84',84,0,second half,False,False,84
3477,G-3477,WC-2022,M-2022-03,Senegal vs Netherlands,2022-11-21,group stage,T-48,Netherlands,NLD,0,1,P-42078,Klaassen,Davy,14,T-48,Netherlands,NLD,90'+9',90,9,"second half, stoppage time",False,False,99
3478,G-3478,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-83,United States,USA,1,0,P-30252,Weah,Timothy,21,T-83,United States,USA,36',36,0,first half,False,False,36
3479,G-3479,WC-2022,M-2022-04,United States vs Wales,2022-11-21,group stage,T-85,Wales,WAL,0,1,P-63927,Bale,Gareth,11,T-85,Wales,WAL,82',82,0,second half,False,True,82
3480,G-3480,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,10',10,0,first half,False,True,10
3481,G-3481,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,SAU,0,1,P-37308,Al-Shehri,Saleh,11,T-63,Saudi Arabia,SAU,48',48,0,second half,False,False,48
3482,G-3482,WC-2022,M-2022-05,Argentina vs Saudi Arabia,2022-11-22,group stage,T-63,Saudi Arabia,SAU,0,1,P-70583,Al-Dawsari,Salem,10,T-63,Saudi Arabia,SAU,53',53,0,second half,False,False,53
3483,G-3483,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-04,Australia,AUS,0,1,P-82010,Goodwin,Craig,23,T-04,Australia,AUS,9',9,0,first half,False,False,9
3484,G-3484,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-30,France,FRA,1,0,P-57401,Rabiot,Adrien,14,T-30,France,FRA,27',27,0,first half,False,False,27
3485,G-3485,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-30,France,FRA,1,0,P-89750,Giroud,Olivier,9,T-30,France,FRA,32',32,0,first half,False,False,32
3486,G-3486,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,68',68,0,second half,False,False,68
3487,G-3487,WC-2022,M-2022-08,France vs Australia,2022-11-22,group stage,T-30,France,FRA,1,0,P-89750,Giroud,Olivier,9,T-30,France,FRA,71',71,0,second half,False,False,71
3488,G-3488,WC-2022,M-2022-10,Germany vs Japan,2022-11-23,group stage,T-31,Germany,DEU,1,0,P-08896,Gündoğan,İlkay,21,T-31,Germany,DEU,33',33,0,first half,False,True,33
3489,G-3489,WC-2022,M-2022-10,Germany vs Japan,2022-11-23,group stage,T-44,Japan,JPN,0,1,P-58907,Dōan,Ritsu,8,T-44,Japan,JPN,75',75,0,second half,False,False,75
3490,G-3490,WC-2022,M-2022-10,Germany vs Japan,2022-11-23,group stage,T-44,Japan,JPN,0,1,P-46913,Asano,Takuma,18,T-44,Japan,JPN,83',83,0,second half,False,False,83
3491,G-3491,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-40007,Olmo,Dani,21,T-73,Spain,ESP,11',11,0,first half,False,False,11
3492,G-3492,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-09400,Asensio,Marco,10,T-73,Spain,ESP,21',21,0,first half,False,False,21
3493,G-3493,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-31301,Torres,Ferran,11,T-73,Spain,ESP,31',31,0,first half,False,True,31
3494,G-3494,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-31301,Torres,Ferran,11,T-73,Spain,ESP,54',54,0,second half,False,False,54
3495,G-3495,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-88433,Gavi,not applicable,9,T-73,Spain,ESP,74',74,0,second half,False,False,74
3496,G-3496,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-30405,Soler,Carlos,19,T-73,Spain,ESP,90',90,0,second half,False,False,90
3497,G-3497,WC-2022,M-2022-11,Spain vs Costa Rica,2022-11-23,group stage,T-73,Spain,ESP,1,0,P-29274,Morata,Álvaro,7,T-73,Spain,ESP,90'+2',90,2,"second half, stoppage time",False,False,92
3498,G-3498,WC-2022,M-2022-12,Belgium vs Canada,2022-11-23,group stage,T-06,Belgium,BEL,1,0,P-13975,Batshuayi,Michy,23,T-06,Belgium,BEL,44',44,0,first half,False,False,44
3499,G-3499,WC-2022,M-2022-13,Switzerland vs Cameroon,2022-11-24,group stage,T-75,Switzerland,CHE,1,0,P-19075,Embolo,Breel,7,T-75,Switzerland,CHE,48',48,0,second half,False,False,48
3500,G-3500,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-58,Portugal,PRT,1,0,P-70442,Ronaldo,Cristiano,7,T-58,Portugal,PRT,65',65,0,second half,False,True,65
3501,G-3501,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,GHA,0,1,P-01945,Ayew,André,10,T-32,Ghana,GHA,73',73,0,second half,False,False,73
3502,G-3502,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-58,Portugal,PRT,1,0,P-17931,Félix,João,11,T-58,Portugal,PRT,78',78,0,second half,False,False,78
3503,G-3503,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-58,Portugal,PRT,1,0,P-27349,Leão,Rafael,15,T-58,Portugal,PRT,80',80,0,second half,False,False,80
3504,G-3504,WC-2022,M-2022-15,Portugal vs Ghana,2022-11-24,group stage,T-32,Ghana,GHA,0,1,P-72363,Bukari,Osman,11,T-32,Ghana,GHA,89',89,0,second half,False,False,89
3505,G-3505,WC-2022,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,T-09,Brazil,BRA,1,0,P-68016,Richarlison,not applicable,9,T-09,Brazil,BRA,62',62,0,second half,False,False,62
3506,G-3506,WC-2022,M-2022-16,Brazil vs Serbia,2022-11-24,group stage,T-09,Brazil,BRA,1,0,P-68016,Richarlison,not applicable,9,T-09,Brazil,BRA,73',73,0,second half,False,False,73
3507,G-3507,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,P-98747,Cheshmi,Rouzbeh,15,T-38,IR Iran,IRN,90'+8',90,8,"second half, stoppage time",False,False,98
3508,G-3508,WC-2022,M-2022-17,Wales vs Iran,2022-11-25,group stage,T-38,IR Iran,IRN,0,1,P-47137,Rezaeian,Ramin,23,T-38,IR Iran,IRN,90'+11',90,11,"second half, stoppage time",False,False,101
3509,G-3509,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,SEN,0,1,P-33622,Dia,Boulaye,9,T-65,Senegal,SEN,41',41,0,first half,False,False,41
3510,G-3510,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,SEN,0,1,P-27280,Diédhiou,Famara,19,T-65,Senegal,SEN,48',48,0,second half,False,False,48
3511,G-3511,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-59,Qatar,QAT,1,0,P-17048,Muntari,Mohammed,9,T-59,Qatar,QAT,78',78,0,second half,False,False,78
3512,G-3512,WC-2022,M-2022-18,Qatar vs Senegal,2022-11-25,group stage,T-65,Senegal,SEN,0,1,P-88928,Dieng,Bamba,20,T-65,Senegal,SEN,84',84,0,second half,False,False,84
3513,G-3513,WC-2022,M-2022-19,Netherlands vs Ecuador,2022-11-25,group stage,T-48,Netherlands,NLD,1,0,P-28911,Gakpo,Cody,8,T-48,Netherlands,NLD,6',6,0,first half,False,False,6
3514,G-3514,WC-2022,M-2022-19,Netherlands vs Ecuador,2022-11-25,group stage,T-25,Ecuador,ECU,0,1,P-75912,Valencia,Enner,13,T-25,Ecuador,ECU,49',49,0,second half,False,False,49
3515,G-3515,WC-2022,M-2022-21,Tunisia vs Australia,2022-11-26,group stage,T-04,Australia,AUS,0,1,P-91029,Duke,Mitchell,15,T-04,Australia,AUS,23',23,0,first half,False,False,23
3516,G-3516,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-57,Poland,POL,1,0,P-32165,Zieliński,Piotr,20,T-57,Poland,POL,39',39,0,first half,False,False,39
3517,G-3517,WC-2022,M-2022-22,Poland vs Saudi Arabia,2022-11-26,group stage,T-57,Poland,POL,1,0,P-00549,Lewandowski,Robert,9,T-57,Poland,POL,82',82,0,second half,False,False,82
3518,G-3518,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,61',61,0,second half,False,False,61
3519,G-3519,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-22,Denmark,DNK,0,1,P-18923,Christensen,Andreas,6,T-22,Denmark,DNK,68',68,0,second half,False,False,68
3520,G-3520,WC-2022,M-2022-23,France vs Denmark,2022-11-26,group stage,T-30,France,FRA,1,0,P-64077,Mbappé,Kylian,10,T-30,France,FRA,86',86,0,second half,False,False,86
3521,G-3521,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-03,Argentina,ARG,1,0,P-14758,Messi,Lionel,10,T-03,Argentina,ARG,64',64,0,second half,False,False,64
3522,G-3522,WC-2022,M-2022-24,Argentina vs Mexico,2022-11-26,group stage,T-03,Argentina,ARG,1,0,P-10739,Fernández,Enzo,24,T-03,Argentina,ARG,87',87,0,second half,False,False,87
3523,G-3523,WC-2022,M-2022-25,Japan vs Costa Rica,2022-11-27,group stage,T-17,Costa Rica,CRI,0,1,P-80986,Fuller,Keysher,4,T-17,Costa Rica,CRI,81',81,0,second half,False,False,81
3524,G-3524,WC-2022,M-2022-26,Belgium vs Morocco,2022-11-27,group stage,T-47,Morocco,MAR,0,1,P-26068,Saïss,Romain,6,T-47,Morocco,MAR,73',73,0,second half,False,False,73
3525,G-3525,WC-2022,M-2022-26,Belgium vs Morocco,2022-11-27,group stage,T-47,Morocco,MAR,0,1,P-48295,Aboukhlal,Zakaria,14,T-47,Morocco,MAR,90'+2',90,2,"second half, stoppage time",False,False,92
3526,G-3526,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-12,Canada,CAN,0,1,P-46358,Davies,Alphonso,19,T-12,Canada,CAN,2',2,0,first half,False,False,2
3527,G-3527,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,HRV,1,0,P-65182,Kramarić,Andrej,9,T-18,Croatia,HRV,36',36,0,first half,False,False,36
3528,G-3528,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,HRV,1,0,P-31643,Livaja,Marko,14,T-18,Croatia,HRV,44',44,0,first half,False,False,44
3529,G-3529,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,HRV,1,0,P-65182,Kramarić,Andrej,9,T-18,Croatia,HRV,70',70,0,second half,False,False,70
3530,G-3530,WC-2022,M-2022-27,Croatia vs Canada,2022-11-27,group stage,T-18,Croatia,HRV,1,0,P-64353,Majer,Lovro,7,T-18,Croatia,HRV,90'+4',90,4,"second half, stoppage time",False,False,94
3531,G-3531,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-73,Spain,ESP,1,0,P-29274,Morata,Álvaro,7,T-73,Spain,ESP,62',62,0,second half,False,False,62
3532,G-3532,WC-2022,M-2022-28,Spain vs Germany,2022-11-27,group stage,T-31,Germany,DEU,0,1,P-46246,Füllkrug,Niclas,9,T-31,Germany,DEU,83',83,0,second half,False,False,83
3533,G-3533,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-11,Cameroon,CMR,1,0,P-59303,Castelletto,Jean-Charles,21,T-11,Cameroon,CMR,29',29,0,first half,False,False,29
3534,G-3534,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-66,Serbia,SRB,0,1,P-98435,Pavlović,Strahinja,2,T-66,Serbia,SRB,45'+1',45,1,"first half, stoppage time",False,False,46
3535,G-3535,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-66,Serbia,SRB,0,1,P-27744,Milinković-Savić,Sergej,20,T-66,Serbia,SRB,45'+3',45,3,"first half, stoppage time",False,False,48
3536,G-3536,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-66,Serbia,SRB,0,1,P-85696,Mitrović,Aleksandar,9,T-66,Serbia,SRB,53',53,0,second half,False,False,53
3537,G-3537,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-11,Cameroon,CMR,1,0,P-53452,Aboubakar,Vincent,10,T-11,Cameroon,CMR,63',63,0,second half,False,False,63
3538,G-3538,WC-2022,M-2022-29,Cameroon vs Serbia,2022-11-28,group stage,T-11,Cameroon,CMR,1,0,P-06117,Choupo-Moting,Eric Maxim,13,T-11,Cameroon,CMR,66',66,0,second half,False,False,66
3539,G-3539,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-32,Ghana,GHA,0,1,P-50142,Salisu,Mohammed,4,T-32,Ghana,GHA,24',24,0,first half,False,False,24
3540,G-3540,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-32,Ghana,GHA,0,1,P-23821,Kudus,Mohammed,20,T-32,Ghana,GHA,34',34,0,first half,False,False,34
3541,G-3541,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-71,Korea Republic,KOR,1,0,P-87169,Gue-sung,Cho,9,T-71,Korea Republic,KOR,58',58,0,second half,False,False,58
3542,G-3542,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-71,Korea Republic,KOR,1,0,P-87169,Gue-sung,Cho,9,T-71,Korea Republic,KOR,61',61,0,second half,False,False,61
3543,G-3543,WC-2022,M-2022-30,South Korea vs Ghana,2022-11-28,group stage,T-32,Ghana,GHA,0,1,P-23821,Kudus,Mohammed,20,T-32,Ghana,GHA,68',68,0,second half,False,False,68
3544,G-3544,WC-2022,M-2022-31,Brazil vs Switzerland,2022-11-28,group stage,T-09,Brazil,BRA,1,0,P-02305,Casemiro,not applicable,5,T-09,Brazil,BRA,83',83,0,second half,False,False,83
3545,G-3545,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-58,Portugal,PRT,1,0,P-39584,Fernandes,Bruno,8,T-58,Portugal,PRT,54',54,0,second half,False,False,54
3546,G-3546,WC-2022,M-2022-32,Portugal vs Uruguay,2022-11-28,group stage,T-58,Portugal,PRT,1,0,P-39584,Fernandes,Bruno,8,T-58,Portugal,PRT,90'+3',90,3,"second half, stoppage time",False,True,93
3547,G-3547,WC-2022,M-2022-33,Ecuador vs Senegal,2022-11-29,group stage,T-65,Senegal,SEN,0,1,P-37935,Sarr,Ismaïla,18,T-65,Senegal,SEN,44',44,0,first half,False,True,44
3548,G-3548,WC-2022,M-2022-33,Ecuador vs Senegal,2022-11-29,group stage,T-25,Ecuador,ECU,1,0,P-82216,Caicedo,Moisés,23,T-25,Ecuador,ECU,67',67,0,second half,False,False,67
3549,G-3549,WC-2022,M-2022-33,Ecuador vs Senegal,2022-11-29,group stage,T-65,Senegal,SEN,0,1,P-47321,Koulibaly,Kalidou,3,T-65,Senegal,SEN,70',70,0,second half,False,False,70
3550,G-3550,WC-2022,M-2022-34,Netherlands vs Qatar,2022-11-29,group stage,T-48,Netherlands,NLD,1,0,P-28911,Gakpo,Cody,8,T-48,Netherlands,NLD,26',26,0,first half,False,False,26
3551,G-3551,WC-2022,M-2022-34,Netherlands vs Qatar,2022-11-29,group stage,T-48,Netherlands,NLD,1,0,P-17688,de Jong,Frenkie,21,T-48,Netherlands,NLD,49',49,0,second half,False,False,49
3552,G-3552,WC-2022,M-2022-35,Iran vs United States,2022-11-29,group stage,T-83,United States,USA,0,1,P-11737,Pulisic,Christian,10,T-83,United States,USA,38',38,0,first half,False,False,38
3553,G-3553,WC-2022,M-2022-36,Wales vs England,2022-11-29,group stage,T-28,England,ENG,0,1,P-59837,Rashford,Marcus,11,T-28,England,ENG,50',50,0,second half,False,False,50
3554,G-3554,WC-2022,M-2022-36,Wales vs England,2022-11-29,group stage,T-28,England,ENG,0,1,P-10501,Foden,Phil,20,T-28,England,ENG,51',51,0,second half,False,False,51
3555,G-3555,WC-2022,M-2022-36,Wales vs England,2022-11-29,group stage,T-28,England,ENG,0,1,P-59837,Rashford,Marcus,11,T-28,England,ENG,68',68,0,second half,False,False,68
3556,G-3556,WC-2022,M-2022-37,Australia vs Denmark,2022-11-30,group stage,T-04,Australia,AUS,1,0,P-35837,Leckie,Mathew,7,T-04,Australia,AUS,60',60,0,second half,False,False,60
3557,G-3557,WC-2022,M-2022-38,Tunisia vs France,2022-11-30,group stage,T-79,Tunisia,TUN,1,0,P-42223,Khazri,Wahbi,10,T-79,Tunisia,TUN,58',58,0,second half,False,False,58
3558,G-3558,WC-2022,M-2022-39,Poland vs Argentina,2022-11-30,group stage,T-03,Argentina,ARG,0,1,P-71343,Mac Allister,Alexis,20,T-03,Argentina,ARG,46',46,0,second half,False,False,46
3559,G-3559,WC-2022,M-2022-39,Poland vs Argentina,2022-11-30,group stage,T-03,Argentina,ARG,0,1,P-19776,Álvarez,Julián,9,T-03,Argentina,ARG,67',67,0,second half,False,False,67
3560,G-3560,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-46,Mexico,MEX,0,1,P-49482,Martín,Henry,20,T-46,Mexico,MEX,47',47,0,second half,False,False,47
3561,G-3561,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-46,Mexico,MEX,0,1,P-49806,Chávez,Luis,24,T-46,Mexico,MEX,52',52,0,second half,False,False,52
3562,G-3562,WC-2022,M-2022-40,Saudi Arabia vs Mexico,2022-11-30,group stage,T-63,Saudi Arabia,SAU,1,0,P-70583,Al-Dawsari,Salem,10,T-63,Saudi Arabia,SAU,90'+5',90,5,"second half, stoppage time",False,False,95
3563,G-3563,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-47,Morocco,MAR,0,1,P-70715,Ziyech,Hakim,7,T-47,Morocco,MAR,4',4,0,first half,False,False,4
3564,G-3564,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-47,Morocco,MAR,0,1,P-42517,En-Nesyri,Youssef,19,T-47,Morocco,MAR,23',23,0,first half,False,False,23
3565,G-3565,WC-2022,M-2022-41,Canada vs Morocco,2022-12-01,group stage,T-12,Canada,CAN,1,0,P-47490,Aguerd,Nayef,5,T-47,Morocco,MAR,40',40,0,first half,True,False,40
3566,G-3566,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-31,Germany,DEU,0,1,P-75989,Gnabry,Serge,10,T-31,Germany,DEU,10',10,0,first half,False,False,10
3567,G-3567,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-17,Costa Rica,CRI,1,0,P-24978,Tejeda,Yeltsin,17,T-17,Costa Rica,CRI,58',58,0,second half,False,False,58
3568,G-3568,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-17,Costa Rica,CRI,1,0,P-65777,Vargas,Juan Pablo,3,T-17,Costa Rica,CRI,70',70,0,second half,False,False,70
3569,G-3569,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-31,Germany,DEU,0,1,P-77743,Havertz,Kai,7,T-31,Germany,DEU,73',73,0,second half,False,False,73
3570,G-3570,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-31,Germany,DEU,0,1,P-77743,Havertz,Kai,7,T-31,Germany,DEU,85',85,0,second half,False,False,85
3571,G-3571,WC-2022,M-2022-43,Costa Rica vs Germany,2022-12-01,group stage,T-31,Germany,DEU,0,1,P-46246,Füllkrug,Niclas,9,T-31,Germany,DEU,89',89,0,second half,False,False,89
