tournament_id,match_id,match_date,stage_name,team_id,team_name,team_code,home_team,away_team,minute_label,minute_regulation,minute_stoppage,minute_total,match_period,player_id_in,family_name_in,given_name_in,shirt_number_in,player_id_out,family_name_out,given_name_out,shirt_number_out
WC-2002,M-2002-26,2002-06-08,group stage,T-09,Brazil,BRA,1,0,46',46,0,46,second half,P-79146,Denílson,not applicable,17,P-57361,Ronaldinho,not applicable,11
WC-2002,M-2002-26,2002-06-08,group stage,T-14,China,CHN,0,1,62',62,0,62,second half,P-83943,Yang,Pu,3,P-05235,Ma,Mingyu,9
WC-2002,M-2002-26,2002-06-08,group stage,T-14,China,CHN,0,1,66',66,0,66,second half,P-37402,Shao,Jiayi,6,P-68056,Qi,Hong,19
WC-2002,M-2002-26,2002-06-08,group stage,T-09,Brazil,BRA,1,0,70',70,0,70,second half,P-57975,Ricardinho,not applicable,7,P-20389,Paulista,Juninho,19
WC-2002,M-2002-26,2002-06-08,group stage,T-09,Brazil,BRA,1,0,72',72,0,72,second half,P-26695,Edílson,not applicable,20,P-62722,Ronaldo,not applicable,9
WC-2002,M-2002-26,2002-06-08,group stage,T-14,China,CHN,0,1,75',75,0,75,second half,P-57338,Qu,Bo,16,P-27445,Hao,Haidong,10
WC-2002,M-2002-27,2002-06-09,group stage,T-25,Ecuador,ECU,0,1,35',35,0,35,first half,P-90857,Ayoví,Marlon,15,P-30306,Tenorio,Edwin,20
WC-2002,M-2002-27,2002-06-09,group stage,T-25,Ecuador,ECU,0,1,53',53,0,53,second half,P-86943,Tenorio,Carlos,18,P-03128,Kaviedes,Iván,9
WC-2002,M-2002-27,2002-06-09,group stage,T-25,Ecuador,ECU,0,1,58',58,0,58,second half,P-23101,Aguinaga,Álex,10,P-37753,Obregón,Alfonso,5
WC-2002,M-2002-27,2002-06-09,group stage,T-46,Mexico,MEX,1,0,77',77,0,77,second half,P-45941,Hernández,Luis,15,P-81643,Borgetti,Jared,9
WC-2002,M-2002-27,2002-06-09,group stage,T-46,Mexico,MEX,1,0,87',87,0,87,second half,P-76755,Caballero,Gabriel,19,P-57272,Rodríguez,Johan,18
WC-2002,M-2002-27,2002-06-09,group stage,T-46,Mexico,MEX,1,0,90'+3',90,3,93,"second half, stoppage time",P-87229,Mercado,Sigifredo,13,P-88428,Blanco,Cuauhtémoc,10
WC-2002,M-2002-28,2002-06-09,group stage,T-17,Costa Rica,CRI,1,0,66',66,0,66,second half,P-02273,Medford,Hernán,17,P-68890,Centeno,Walter,10
WC-2002,M-2002-28,2002-06-09,group stage,T-80,Turkey,TUR,0,1,75',75,0,75,second half,P-41133,Mansız,İlhan,17,P-58212,Şükür,Hakan,9
WC-2002,M-2002-28,2002-06-09,group stage,T-17,Costa Rica,CRI,1,0,77',77,0,77,second half,P-20880,Parks,Winston,12,P-85975,Wallace,Harold,15
WC-2002,M-2002-28,2002-06-09,group stage,T-17,Costa Rica,CRI,1,0,77',77,0,77,second half,P-14189,Bryce,Steven,16,P-67575,López,Wílmer,6
WC-2002,M-2002-28,2002-06-09,group stage,T-80,Turkey,TUR,0,1,79',79,0,79,second half,P-98680,Kahveci,Nihat,15,P-21108,Baştürk,Yıldıray,10
WC-2002,M-2002-28,2002-06-09,group stage,T-80,Turkey,TUR,0,1,88',88,0,88,second half,P-37782,Erdem,Arif,6,P-63089,Kerimoğlu,Tugay,8
WC-2002,M-2002-29,2002-06-09,group stage,T-62,Russia,RUS,0,1,46',46,0,46,second half,P-04731,Sychev,Dmitri,22,P-76375,Pimenov,Ruslan,19
WC-2002,M-2002-29,2002-06-09,group stage,T-62,Russia,RUS,0,1,52',52,0,52,second half,P-28437,Khokhlov,Dmitri,21,P-14715,Izmailov,Marat,20
WC-2002,M-2002-29,2002-06-09,group stage,T-62,Russia,RUS,0,1,57',57,0,57,second half,P-76498,Beschastnykh,Vladimir,11,P-79578,Smertin,Alexey,4
WC-2002,M-2002-29,2002-06-09,group stage,T-44,Japan,JPN,1,0,72',72,0,72,second half,P-84762,Nakayama,Masashi,10,P-96566,Suzuki,Takayuki,11
WC-2002,M-2002-29,2002-06-09,group stage,T-44,Japan,JPN,1,0,75',75,0,75,second half,P-64961,Hattori,Toshihiro,6,P-04785,Ono,Shinji,18
WC-2002,M-2002-29,2002-06-09,group stage,T-44,Japan,JPN,1,0,85',85,0,85,second half,P-89292,Fukunishi,Takashi,15,P-46807,Inamoto,Junichi,5
WC-2002,M-2002-30,2002-06-10,group stage,T-71,Korea Republic,KOR,1,0,38',38,0,38,first half,P-22338,Lee,Chun-soo,14,P-25724,Park,Ji-sung,21
WC-2002,M-2002-30,2002-06-10,group stage,T-71,Korea Republic,KOR,1,0,56',56,0,56,second half,P-26616,Ahn,Jung-hwan,19,P-15222,Hwang,Sun-hong,18
WC-2002,M-2002-30,2002-06-10,group stage,T-71,Korea Republic,KOR,1,0,69',69,0,69,second half,P-72495,Choi,Yong-soo,11,P-75255,Yoo,Sang-chul,6
WC-2002,M-2002-30,2002-06-10,group stage,T-83,United States,USA,0,1,75',75,0,75,second half,P-97784,Lewis,Eddie,7,P-91976,Beasley,DaMarcus,17
WC-2002,M-2002-30,2002-06-10,group stage,T-83,United States,USA,0,1,82',82,0,82,second half,P-78068,Wolff,Josh,15,P-38074,Mathis,Clint,11
WC-2002,M-2002-31,2002-06-10,group stage,T-06,Belgium,BEL,0,1,46',46,0,46,second half,P-64922,Sonck,Wesley,9,P-52358,Verheyen,Gert,11
WC-2002,M-2002-31,2002-06-10,group stage,T-06,Belgium,BEL,0,1,46',46,0,46,second half,P-91831,Vermant,Sven,14,P-03038,Strupar,Branko,20
WC-2002,M-2002-31,2002-06-10,group stage,T-79,Tunisia,TUN,1,0,67',67,0,67,second half,P-15025,Sellimi,Adel,11,P-15858,Gabsi,Hassen,8
WC-2002,M-2002-31,2002-06-10,group stage,T-06,Belgium,BEL,0,1,74',74,0,74,second half,P-90633,Mpenza,Mbo,22,P-80262,Simons,Timmy,6
WC-2002,M-2002-31,2002-06-10,group stage,T-79,Tunisia,TUN,1,0,77',77,0,77,second half,P-63935,Zitouni,Ali,20,P-00640,Jaziri,Ziad,5
WC-2002,M-2002-31,2002-06-10,group stage,T-79,Tunisia,TUN,1,0,88',88,0,88,second half,P-22242,Baya,Zoubeir,3,P-00668,Melki,Mourad,21
WC-2002,M-2002-32,2002-06-10,group stage,T-57,Poland,POL,0,1,16',16,0,16,first half,P-90321,Bąk,Arkadiusz,17,P-29986,Kałużny,Radosław,10
WC-2002,M-2002-32,2002-06-10,group stage,T-57,Poland,POL,0,1,56',56,0,56,second half,P-03927,Żewłakow,Marcin,14,P-07088,Żurawski,Maciej,19
WC-2002,M-2002-32,2002-06-10,group stage,T-58,Portugal,PRT,1,0,60',60,0,60,second half,P-62808,Costa,Rui,10,P-70698,Pinto,João,8
WC-2002,M-2002-32,2002-06-10,group stage,T-58,Portugal,PRT,1,0,63',63,0,63,second half,P-37140,Beto,not applicable,22,P-11424,Frechaut,Nuno,18
WC-2002,M-2002-32,2002-06-10,group stage,T-58,Portugal,PRT,1,0,69',69,0,69,second half,P-07559,Capucho,not applicable,19,P-88800,Conceição,Sérgio,11
WC-2002,M-2002-32,2002-06-10,group stage,T-57,Poland,POL,0,1,71',71,0,71,second half,P-20085,Rząsa,Tomasz,5,P-15578,Żewłakow,Michał,4
WC-2002,M-2002-33,2002-06-11,group stage,T-22,Denmark,DNK,1,0,46',46,0,46,second half,P-63778,Grønkjær,Jesper,8,P-68055,Jørgensen,Martin,10
WC-2002,M-2002-33,2002-06-11,group stage,T-30,France,FRA,0,1,54',54,0,54,second half,P-53533,Cissé,Djibril,9,P-74065,Dugarry,Christophe,21
WC-2002,M-2002-33,2002-06-11,group stage,T-30,France,FRA,0,1,71',71,0,71,second half,P-57906,Micoud,Johan,22,P-96540,Vieira,Patrick,4
WC-2002,M-2002-33,2002-06-11,group stage,T-22,Denmark,DNK,1,0,76',76,0,76,second half,P-05337,Bøgelund,Kasper,20,P-46718,Poulsen,Christian,17
WC-2002,M-2002-33,2002-06-11,group stage,T-22,Denmark,DNK,1,0,79',79,0,79,second half,P-04393,Steen Nielsen,Brian,23,P-37132,Tøfting,Stig,2
WC-2002,M-2002-33,2002-06-11,group stage,T-30,France,FRA,0,1,83',83,0,83,second half,P-80680,Djorkaeff,Youri,6,P-00916,Wiltord,Sylvain,11
WC-2002,M-2002-34,2002-06-11,group stage,T-84,Uruguay,URY,0,1,32',32,0,32,first half,P-46554,Regueiro,Mario,17,P-03960,Sorondo,Gonzalo,14
WC-2002,M-2002-34,2002-06-11,group stage,T-84,Uruguay,URY,0,1,46',46,0,46,second half,P-48761,Morales,Richard,18,P-03231,Romero,Marcelo,16
WC-2002,M-2002-34,2002-06-11,group stage,T-84,Uruguay,URY,0,1,46',46,0,46,second half,P-86087,Forlán,Diego,21,P-64372,Abreu,Sebastián,13
WC-2002,M-2002-34,2002-06-11,group stage,T-65,Senegal,SEN,1,0,63',63,0,63,second half,P-35489,Beye,Habib,21,P-37924,Coly,Ferdinand,17
WC-2002,M-2002-34,2002-06-11,group stage,T-65,Senegal,SEN,1,0,67',67,0,67,second half,P-62939,N'Diaye,Moussa,14,P-01462,Camara,Henri,7
WC-2002,M-2002-34,2002-06-11,group stage,T-65,Senegal,SEN,1,0,76',76,0,76,second half,P-42976,Faye,Amdy,12,P-82601,N'Dour,Alassane,5
WC-2002,M-2002-35,2002-06-11,group stage,T-31,Germany,DEU,0,1,46',46,0,46,second half,P-03026,Bode,Marco,17,P-45490,Jancker,Carsten,9
WC-2002,M-2002-35,2002-06-11,group stage,T-11,Cameroon,CMR,1,0,53',53,0,53,second half,P-99681,Suffo,Patrick,18,P-60766,Tchato,Bill,2
WC-2002,M-2002-35,2002-06-11,group stage,T-11,Cameroon,CMR,1,0,64',64,0,64,second half,P-18536,Kome,Daniel,23,P-84152,Olembé,Salomon,20
WC-2002,M-2002-35,2002-06-11,group stage,T-11,Cameroon,CMR,1,0,80',80,0,80,second half,P-14458,Job,Joseph-Désiré,21,P-18804,M'Boma,Patrick,10
WC-2002,M-2002-35,2002-06-11,group stage,T-31,Germany,DEU,0,1,80',80,0,80,second half,P-65108,Jeremies,Jens,16,P-32136,Schneider,Bernd,19
WC-2002,M-2002-35,2002-06-11,group stage,T-31,Germany,DEU,0,1,84',84,0,84,second half,P-55504,Neuville,Oliver,7,P-27787,Klose,Miroslav,11
WC-2002,M-2002-36,2002-06-11,group stage,T-60,Republic Of Ireland,IRL,0,1,46',46,0,46,second half,P-51629,Quinn,Niall,17,P-59412,Harte,Ian,3
WC-2002,M-2002-36,2002-06-11,group stage,T-63,Saudi Arabia,SAU,1,0,67',67,0,67,second half,P-11262,Al-Shalhoub,Mohammad,10,P-76946,Al-Khathran,Abdulaziz,14
WC-2002,M-2002-36,2002-06-11,group stage,T-63,Saudi Arabia,SAU,1,0,68',68,0,68,second half,P-26868,Al-Jumaan,Abdullah,15,P-50171,Sulaiman Zubromawi,Abdullah,4
WC-2002,M-2002-36,2002-06-11,group stage,T-63,Saudi Arabia,SAU,1,0,79',79,0,79,second half,P-53448,Al-Dokhi,Ahmed,12,P-55518,Al-Jahani,Mohammed,2
WC-2002,M-2002-36,2002-06-11,group stage,T-60,Republic Of Ireland,IRL,0,1,80',80,0,80,second half,P-15705,McAteer,Jason,7,P-07683,Kelly,Gary,18
WC-2002,M-2002-36,2002-06-11,group stage,T-60,Republic Of Ireland,IRL,0,1,89',89,0,89,second half,P-57284,Carsley,Lee,22,P-34285,Kinsella,Mark,12
WC-2002,M-2002-37,2002-06-12,group stage,T-28,England,ENG,0,1,69',69,0,69,second half,P-94825,Sheringham,Teddy,17,P-08307,Heskey,Emile,11
WC-2002,M-2002-37,2002-06-12,group stage,T-28,England,ENG,0,1,77',77,0,77,second half,P-00447,Vassell,Darius,20,P-51130,Owen,Michael,10
WC-2002,M-2002-37,2002-06-12,group stage,T-28,England,ENG,0,1,85',85,0,85,second half,P-91486,Bridge,Wayne,14,P-16557,Cole,Ashley,3
WC-2002,M-2002-37,2002-06-12,group stage,T-50,Nigeria,NGA,1,0,86',86,0,86,second half,P-27347,Ikedia,Pius,7,P-52099,Opabunmi,Femi,23
WC-2002,M-2002-38,2002-06-12,group stage,T-74,Sweden,SWE,1,0,46',46,0,46,second half,P-71531,Andersson,Andreas,22,P-45212,Allbäck,Marcus,10
WC-2002,M-2002-38,2002-06-12,group stage,T-03,Argentina,ARG,0,1,58',58,0,58,second half,P-19888,Crespo,Hernán,19,P-84542,Batistuta,Gabriel,9
WC-2002,M-2002-38,2002-06-12,group stage,T-03,Argentina,ARG,0,1,63',63,0,63,second half,P-62209,Verón,Juan Sebastián,11,P-88203,Almeyda,Matías,5
